,t,Flux,Flux_error
1120,1545.937268386214,189858.61,49.242176
1121,1545.938657290365,189805.14,49.244823
1122,1545.9400461949808,189796.55,49.2527
1123,1545.941435099131,189831.86,49.236156
1124,1545.9428240037482,189865.16,49.240887
1125,1545.9442129083654,189864.83,49.254574
1126,1545.9456018125154,189751.17,49.22566
1127,1545.9469907171313,189732.81,49.23524
1128,1545.9483796212821,189861.75,49.237865
1129,1545.9497685258993,189810.36,49.227013
1130,1545.9511574300502,189952.98,49.255356
1131,1545.9525463346667,189794.11,49.24833
1132,1545.9539352388176,189901.45,49.268528
1133,1545.9553241434335,189796.64,49.24581
1134,1545.9567130475837,189772.94,49.227283
1135,1545.9581019522009,189805.62,49.242886
1136,1545.9594908563524,189791.61,49.241207
1137,1545.9608797605026,189957.72,49.256718
1138,1545.9622686651182,189832.84,49.2289
1139,1545.9636575692691,189861.4,49.24544
1140,1545.9650464738856,189775.5,49.22734
1141,1545.9664353780365,189828.11,49.254158
1142,1545.9678242826537,189840.95,49.241577
1143,1545.9692131868046,189951.7,49.25639
1144,1545.9706020909548,189934.36,49.258602
1145,1545.9719909955706,189773.69,49.232353
1146,1545.9733798997215,189897.47,49.248486
1147,1545.9747688043387,189824.8,49.240547
1148,1545.9761577084894,189867.97,49.246006
1149,1545.9775466126403,189856.86,49.24422
1150,1545.9789355172568,189829.33,49.23025
1151,1545.980324421407,189842.58,49.233772
1152,1545.9817133260235,189960.78,49.25789
1153,1545.983102230175,189834.89,49.247654
1154,1545.984491134326,189815.86,49.242424
1155,1545.9858800389418,189866.28,49.22621
1156,1545.987268943092,189770.73,49.22836
1157,1545.9886578472428,189870.38,49.22556
1158,1545.9900467513944,189789.44,49.2462
1159,1545.991435656011,189843.28,49.2437
1160,1545.9928245601616,189804.55,49.24293
1161,1545.9942134643125,189820.88,49.231445
1162,1545.9956023689283,189766.42,49.217876
1163,1545.9969912730785,189838.94,49.247593
1164,1545.99838017723,189924.31,49.245922
1165,1545.9997690813816,189806.0,49.239376
1166,1546.0011579859975,189880.94,49.23691
1167,1546.0025468901476,189815.03,49.242676
1168,1546.0039357942985,189827.5,49.23457
1169,1546.00532469845,189817.72,49.226692
1170,1546.0067136030664,189855.56,49.223045
1171,1546.0081025072172,189908.42,49.25574
1172,1546.0094914113681,189865.11,49.24422
1173,1546.0108803155183,189911.23,49.246346
1174,1546.0122692201342,189930.22,49.24542
1175,1546.0136581242857,189849.56,49.246872
1176,1546.0150470284373,189931.05,49.257145
1177,1546.0164359325875,189755.05,49.225594
1178,1546.0178248367376,189885.86,49.231762
1179,1546.0192137408885,189793.92,49.24115
1180,1546.020602645505,189842.12,49.239567
1181,1546.0219915496557,189753.17,49.2458
1182,1546.0233804538072,189800.95,49.226086
1183,1546.0247693579581,189838.06,49.22919
1184,1546.0261582621083,189786.03,49.223763
1185,1546.0275471662585,189859.2,49.247047
1186,1546.0289360704094,189943.8,49.241566
1187,1546.030324974561,189814.62,49.23899
1188,1546.0317138791775,189758.25,49.206734
1189,1546.0331027833276,189826.1,49.238747
1190,1546.0344916874785,189782.83,49.228436
1191,1546.0358805916292,189793.73,49.22213
1192,1546.03726949578,189790.4,49.21588
1193,1546.0386583999316,189791.48,49.22656
1194,1546.0400473040825,189796.34,49.23749
1195,1546.0414362082327,189909.11,49.236923
1196,1546.0428251123828,189875.53,49.23202
1197,1546.0442140165337,189805.9,49.229565
1198,1546.0456029206853,189890.52,49.242043
1199,1546.0469918248361,189876.77,49.228752
1200,1546.0483807289863,189814.28,49.23051
1201,1546.049769633137,189847.73,49.226215
1202,1546.0511585372878,189697.73,49.218872
1203,1546.052547441438,189814.64,49.239235
1204,1546.0539363455896,189819.44,49.234768
1205,1546.0553252497411,189849.03,49.231506
1206,1546.0567141538913,189893.31,49.246616
1207,1546.0581030580415,189806.27,49.236908
1208,1546.0594919621924,189962.45,49.233532
1209,1546.060880866344,189961.52,49.24906
1210,1546.0622697704948,189916.33,49.242107
1211,1546.0636586746448,189874.03,49.237347
1212,1546.0650475787957,189822.38,49.23296
1213,1546.0664364829465,189845.92,49.263416
1214,1546.0678253870967,189894.16,49.23276
1215,1546.0692142912483,189842.89,49.24946
1216,1546.0706031953998,189842.97,49.223763
1217,1546.0719920990844,189884.78,49.243145
1218,1546.0733810032345,189951.98,49.254833
1219,1546.0747699073854,189838.53,49.235065
1220,1546.0761588115363,189868.86,49.238384
1221,1546.0775477156872,189815.19,49.226795
1222,1546.0789366198387,189835.67,49.266354
1223,1546.0803255239896,189772.67,49.20638
1224,1546.0817144281395,189786.53,49.214542
1225,1546.083103331824,189917.16,49.244244
1226,1546.084492235975,189975.8,49.263535
1227,1546.0858811401265,189929.53,49.232822
1228,1546.0872700442774,189860.9,49.23033
1229,1546.0886589484276,189803.72,49.232307
1230,1546.0900478525784,189835.73,49.23491
1231,1546.0914367562636,189814.03,49.225952
1232,1546.0928256604145,189853.78,49.236694
1233,1546.094214564566,189815.7,49.22768
1234,1546.0956034687167,189766.56,49.233746
1235,1546.0969923724012,189832.84,49.23765
1236,1546.0983812765514,189761.03,49.209007
1237,1546.0997701807023,189885.39,49.243546
1238,1546.1011590848539,189815.34,49.25034
1239,1546.102547988539,189865.84,49.238304
1240,1546.1039368926893,189955.16,49.251198
1241,1546.1053257968401,189911.81,49.25645
1242,1546.106714700991,189916.97,49.242123
1243,1546.1081036046755,189784.95,49.23112
1244,1546.1094925088269,189891.64,49.247818
1245,1546.1108814129784,189837.02,49.2282
1246,1546.112270316663,189792.42,49.235123
1247,1546.1136592208131,189742.48,49.220642
1248,1546.115048124964,189914.67,49.243916
1249,1546.1164370291149,189819.25,49.233234
1250,1546.1178259328,189987.33,49.246
1251,1546.119214836951,189763.7,49.241905
1252,1546.1206037406362,189823.78,49.230614
1253,1546.121992644787,189754.92,49.206154
1254,1546.123381548937,189793.08,49.22697
1255,1546.124770452623,189804.73,49.222183
1256,1546.1261593567745,189807.81,49.240376
1257,1546.1275482609246,189810.56,49.226395
1258,1546.1289371646092,189899.39,49.214893
1259,1546.13032606876,189739.77,49.21974
1260,1546.1317149724453,189736.53,49.224503
1261,1546.1331038765961,189828.45,49.229755
1262,1546.134492780747,189817.03,49.212204
1263,1546.1358816844322,189873.22,49.203964
1264,1546.137270588583,189858.9,49.23782
1265,1546.1386594922676,189720.5,49.200356
1266,1546.1400483964183,189819.34,49.22022
1267,1546.1414373001041,189805.64,49.232037
1268,1546.142826204255,189811.47,49.232693
1269,1546.1442151079395,189716.8,49.22512
1270,1546.1456040120904,189888.84,49.237316
1271,1546.1469929157756,189793.83,49.244526
1272,1546.1483818199258,189883.11,49.22506
1273,1546.1497707240767,189867.42,49.21647
1274,1546.1511596277626,189918.12,49.241344
1275,1546.1525485314476,189821.0,49.21315
1276,1546.1539374355978,189803.75,49.221107
1277,1546.155326339283,189657.03,49.209984
1278,1546.1567152434345,189757.89,49.217472
1279,1546.1581041471197,189769.9,49.20573
1280,1546.15949305127,189866.19,49.222214
1281,1546.1608819549551,189747.31,49.224228
1282,1546.162270859106,189832.62,49.235405
1283,1546.1636597627905,189806.5,49.236004
1284,1546.1650486669414,189793.62,49.2341
1285,1546.1664375706273,189836.66,49.22157
